Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2168,5.1875,26.125,6.25,-0.03564453,0.7788086,0.4584961,0.409668,-0.7856445,0.1821289
2169,6.25,27.6875,6.4375,-0.04394531,0.8056641,0.4467773,0.409668,-0.7856445,0.1821289
2170,6.5625,28.5625,5.3125,-0.05957031,0.8369141,0.4624023,0.409668,-0.7856445,0.1821289
2171,5.375,28.625,3.5625,-0.06347656,0.8598633,0.4228516,0.3964844,-0.7856445,0.1923828
2172,2,30.1875,2.4375,-0.07177734,0.8251953,0.4584961,0.3964844,-0.7856445,0.1923828
2173,-1.25,32.375,3.5625,-0.06787109,0.8637695,0.3754883,0.3911133,-0.793457,0.1899414
2174,-5.4375,34.5,4.125,-0.05957031,0.9023438,0.3833008,0.394043,-0.7958984,0.1923828
2175,-11.4375,35.9375,4.875,-0.05957031,0.9370117,0.371582,0.394043,-0.7958984,0.1923828
2176,-18.1875,37.625,5.875,-0.09570313,0.9140625,0.4111328,0.3964844,-0.7802734,0.2001953
2177,-22.5625,38.5,8.375,-0.1513672,0.940918,0.3950195,0.3964844,-0.7802734,0.2001953
2178,-29.5625,37.4375,7.75,-0.1474609,0.890625,0.4702148,0.3886719,-0.8007813,0.1923828
2179,-30.25,35.375,8.5,-0.1391602,0.8793945,0.6166992,0.3886719,-0.793457,0.1899414
2180,-14.9375,32.625,10.0625,-0.190918,0.7553711,0.6401367,0.3886719,-0.793457,0.1899414
2181,5.9375,28,11.875,-0.2426758,0.6977539,0.7392578,0.4072266,-0.7958984,0.1923828
2182,27.1875,23.75,12.75,-0.2270508,0.7553711,0.6640625,0.394043,-0.793457,0.1899414
2183,41.625,19.9375,11.375,-0.1552734,0.7827148,0.6323242,0.394043,-0.793457,0.1899414
2184,53.75,16.9375,9.5625,-0.1430664,0.8056641,0.6601563,0.3857422,-0.7958984,0.1977539
2185,63.9375,15.1875,9.875,-0.1513672,0.8291016,0.6005859,0.3857422,-0.7958984,0.1977539
2186,67.8125,15.8125,11,-0.1391602,0.9682617,0.6088867,0.3911133,-0.7958984,0.203125
2187,65.3125,17.0625,10.5,-0.1630859,1.010742,0.5336914,0.3911133,-0.7983398,0.2109375
2188,61,17.8125,11.375,-0.1630859,1.053223,0.5258789,0.3911133,-0.7983398,0.2109375
2189,53.5,19.6875,14.4375,-0.1552734,1.118652,0.5532227,0.3886719,-0.7905273,0.2294922
2190,46.625,19.8125,11.625,-0.1513672,1.049316,0.5888672,0.3886719,-0.7905273,0.2294922
2191,41.625,21.5625,10.8125,-0.1591797,0.8676758,0.5810547,0.3964844,-0.7958984,0.2294922
2192,47.625,22.1875,12.5625,-0.1992188,0.8520508,0.5849609,0.3886719,-0.8037109,0.2348633
2194,51.9375,23.125,15.0625,-0.1474609,0.9604492,0.4584961,0.3886719,-0.8037109,0.2348633
2195,44.375,26.3125,16.75,-0.1074219,1.00293,0.3793945,0.3803711,-0.7958984,0.2373047
2196,34.1875,30.1875,17.875,-0.1113281,0.9873047,0.4111328,0.3911133,-0.8037109,0.2397461
2197,31.9375,33.125,19.625,-0.1591797,0.887207,0.34375,0.3911133,-0.8037109,0.2397461
2198,38,35.0625,21.625,-0.1713867,0.8173828,0.4072266,0.3803711,-0.8110352,0.2558594
2199,47.4375,37.375,26.375,-0.1791992,0.8369141,0.4267578,0.3803711,-0.8110352,0.2558594
2200,49.125,41.625,34.9375,-0.2226563,0.9951172,0.3754883,0.3857422,-0.7983398,0.2661133
2201,37.375,45.75,39.4375,-0.175293,1.11084,0.2016602,0.3725586,-0.8037109,0.2558594
2202,25,48,36.9375,-0.1235352,1.14209,0.1582031,0.3725586,-0.8037109,0.2558594
2203,12.375,51,36.4375,-0.1074219,1.095703,0.1542969,0.375,-0.8139648,0.2661133
2204,2,52.1875,36.4375,-0.1474609,1.130371,0.2412109,0.375,-0.8139648,0.2661133
2205,-3.3125,52.625,35.1875,-0.203125,1.018555,0.2685547,0.3725586,-0.7983398,0.2739258
2206,-3.75,51.8125,35.75,-0.2109375,1.00293,0.300293,0.3642578,-0.8139648,0.2768555
2207,-6.3125,50.5,36.75,-0.21875,1.126465,0.284668,0.3642578,-0.8139648,0.2768555
2208,-16,48.6875,33.3125,-0.190918,1.107422,0.34375,0.3564453,-0.8085938,0.2822266
2209,-25.75,45.3125,28.6875,-0.1630859,0.8676758,0.4111328,0.3510742,-0.8291016,0.2822266
2210,-20.1875,38.3125,26.625,-0.1713867,0.7944336,0.5136719,0.3510742,-0.8291016,0.2822266
2211,-12.3125,33.375,24.1875,-0.1948242,0.8291016,0.4545898,0.3540039,-0.8164063,0.2792969
2212,-7.625,26.9375,18.9375,-0.1552734,0.8056641,0.4428711,0.3540039,-0.8164063,0.2792969
2213,-2.9375,21.0625,15.1875,-0.1669922,0.8212891,0.4980469,0.3349609,-0.8242188,0.2792969
2214,2,16.4375,11.9375,-0.1713867,0.8134766,0.4345703,0.3432617,-0.8139648,0.2792969
2215,4.75,13.0625,8.3125,-0.1791992,0.8330078,0.4072266,0.3432617,-0.8139648,0.2792969
2216,8.8125,10.5,5.1875,-0.175293,0.8095703,0.34375,0.3378906,-0.8266602,0.2822266
2217,11,8.75,2.8125,-0.1713867,0.8369141,0.3359375,0.3378906,-0.8266602,0.2822266
2218,12.375,8.25,0.8125,-0.1352539,0.8598633,0.3164063,0.340332,-0.8242188,0.2768555
2219,11.625,8.3125,-1,-0.1669922,0.8833008,0.3041992,0.3564453,-0.8061523,0.2900391
2220,9,8.9375,-1.9375,-0.1552734,0.9257813,0.300293,0.3564453,-0.8061523,0.2900391
2221,4.5,9.375,-3,-0.190918,0.972168,0.2885742,0.3432617,-0.8164063,0.2822266
2222,-1.5625,9.9375,-3.6875,-0.190918,0.972168,0.3242188,0.3457031,-0.8212891,0.2792969
2223,-6.9375,10,-3.6875,-0.1552734,0.9951172,0.3476563,0.3457031,-0.8212891,0.2792969
2224,-10.1875,9.9375,-3.9375,-0.2070313,0.9643555,0.3833008,0.3457031,-0.8212891,0.2792969
2225,-12.125,8.9375,-4.125,-0.2348633,0.956543,0.3676758,0.3457031,-0.8212891,0.2792969
2226,-13.9375,7.8125,-3.75,-0.2509766,0.9643555,0.3754883,0.340332,-0.8164063,0.2768555
2227,-15.0625,6.3125,-4.5,-0.2626953,0.9990234,0.3793945,0.340332,-0.8188477,0.2792969
2228,-19.8125,5.5625,-5.25,-0.2548828,0.9951172,0.3676758,0.340332,-0.8188477,0.2792969
2229,-27.25,2.875,-7.6875,-0.2548828,0.9951172,0.387207,0.3510742,-0.8242188,0.284668
2230,-32.375,0.5625,-8.5,-0.246582,0.9604492,0.4111328,0.3510742,-0.8242188,0.284668
2231,-31.4375,-1.875,-9.8125,-0.2548828,0.8945313,0.4545898,0.340332,-0.8188477,0.2871094
2232,-25,-2.25,-8.625,-0.2426758,0.887207,0.3911133,0.3378906,-0.8110352,0.2792969
2233,-18.125,-4.0625,-7.75,-0.2070313,0.9448242,0.4033203,0.3378906,-0.8110352,0.2792969
2234,-16.0625,-4.875,-8.25,-0.2509766,0.972168,0.4033203,0.3457031,-0.8164063,0.2739258
2235,-17.9375,-4.9375,-8.625,-0.2426758,0.9951172,0.4033203,0.3510742,-0.8212891,0.2714844
2236,-21.8125,-3.375,-7.625,-0.21875,0.9682617,0.3359375,0.3510742,-0.8212891,0.2714844
2237,-23.9375,-2.6875,-6.1875,-0.21875,0.940918,0.34375,0.3486328,-0.8266602,0.269043
2238,-24.625,-2.4375,-5.1875,-0.203125,0.9296875,0.328125,0.3486328,-0.8266602,0.269043
2239,-25.5,-1.4375,-4.8125,-0.2148438,0.972168,0.3203125,0.3564453,-0.8242188,0.2583008
2240,-31.8125,-1.9375,-6.625,-0.2226563,0.9296875,0.34375,0.3510742,-0.8344727,0.2504883
2241,-33.4375,-2.875,-7.6875,-0.2148438,0.9101563,0.4428711,0.3510742,-0.8344727,0.2504883
2242,-28.5625,-4.5,-8.4375,-0.2070313,0.7905273,0.4428711,0.3457031,-0.8188477,0.2636719
2243,-19.375,-5.625,-11,-0.2387695,0.7480469,0.4584961,0.3457031,-0.8188477,0.2636719
2244,-6.6875,-7.4375,-10.6875,-0.2348633,0.7670898,0.4506836,0.3564453,-0.8110352,0.2636719
2245,3.3125,-10.125,-11.3125,-0.2226563,0.8291016,0.4824219,0.3432617,-0.8110352,0.2504883
2246,5.125,-11.6875,-12.5,-0.203125,0.8676758,0.4033203,0.3432617,-0.8110352,0.2504883
2247,2.75,-13.4375,-13.5,-0.1713867,0.90625,0.3833008,0.3618164,-0.8164063,0.2558594
2248,0.9375,-14.75,-13.5625,-0.190918,0.887207,0.4150391,0.3540039,-0.8085938,0.2583008
2249,-0.5625,-15.9375,-14,-0.2109375,0.8637695,0.3911133,0.3540039,-0.8085938,0.2583008
2250,-1.5625,-17.9375,-14.8125,-0.2348633,0.871582,0.3793945,0.3564453,-0.8037109,0.2504883
2251,-4.875,-20.1875,-15,-0.2270508,0.887207,0.3911133,0.3564453,-0.8037109,0.2504883
2252,-11.375,-22.625,-16.6875,-0.2148438,0.890625,0.4545898,0.3510742,-0.8139648,0.2529297
2253,-14.8125,-25.6875,-18.875,-0.2348633,0.8481445,0.4941406,0.3696289,-0.8007813,0.2480469
2254,-12.625,-29,-20.6875,-0.2548828,0.7827148,0.5966797,0.3696289,-0.8007813,0.2480469
2255,-5.6875,-32.25,-20.6875,-0.2626953,0.8017578,0.6206055,0.3588867,-0.8085938,0.2480469
2256,0.9375,-35.75,-21.5,-0.2509766,0.8251953,0.6088867,0.3588867,-0.8085938,0.2480469
2257,5.375,-38.875,-22.5,-0.2944336,0.8481445,0.5693359,0.3725586,-0.8139648,0.2480469
2259,8.0625,-40.75,-22.3125,-0.2944336,0.8754883,0.5732422,0.3725586,-0.8061523,0.2373047
2260,8,-40.875,-24.1875,-0.2788086,0.8945313,0.4780273,0.3725586,-0.8061523,0.2373047
2261,2.875,-40.1875,-23.9375,-0.2705078,0.9526367,0.4389648,0.375,-0.8085938,0.2451172
2262,-7.125,-38.9375,-24,-0.2744141,1.014648,0.4033203,0.3725586,-0.8085938,0.2373047
2263,-20.3125,-37.6875,-23.6875,-0.3344727,1.006836,0.4228516,0.3725586,-0.8085938,0.2373047
2264,-33.1875,-36.5625,-24.3125,-0.3222656,0.9604492,0.4824219,0.3671875,-0.8037109,0.2319336
2265,-37.625,-36.4375,-24.75,-0.3540039,0.8833008,0.4980469,0.3671875,-0.8037109,0.2319336
2266,-35.375,-37.875,-24.3125,-0.3701172,0.8212891,0.5610352,0.375,-0.8007813,0.2265625
2267,-29.125,-37.4375,-23.125,-0.3862305,0.7519531,0.5610352,0.3886719,-0.8085938,0.2294922
2268,-24.375,-38.5,-21.625,-0.3662109,0.7866211,0.5297852,0.3886719,-0.8085938,0.2294922
2269,-19.0625,-38.25,-21.625,-0.3623047,0.8291016,0.5771484,0.3833008,-0.7983398,0.2084961
2270,-18.125,-38.5625,-21.125,-0.3500977,0.8017578,0.5888672,0.3833008,-0.7983398,0.2084961
2271,-14,-38.9375,-21.625,-0.3701172,0.7480469,0.6049805,0.394043,-0.7983398,0.2216797
2272,-4.375,-40.5625,-20.3125,-0.3901367,0.6938477,0.6005859,0.3964844,-0.7905273,0.2163086
2273,2.3125,-41.6875,-18.1875,-0.3623047,0.7592773,0.6879883,0.3964844,-0.7905273,0.2163086
2274,5.25,-42.375,-18,-0.3540039,0.6743164,0.6401367,0.3886719,-0.7983398,0.2133789
2275,9,-44.375,-19.125,-0.2944336,0.6049805,0.6679688,0.3964844,-0.7983398,0.2055664
2276,19.0625,-44.5,-18.75,-0.2983398,0.5625,0.715332,0.3964844,-0.7983398,0.2055664
2277,25.5,-44.6875,-19.8125,-0.3105469,0.546875,0.6484375,0.3964844,-0.7983398,0.203125
2278,33.4375,-44.625,-20.9375,-0.3461914,0.5664063,0.65625,0.3964844,-0.7983398,0.203125
2279,46.0625,-42.1875,-16.5,-0.3623047,0.6088867,0.4863281,0.3911133,-0.8037109,0.2163086
2280,36.8125,-39,-15.5625,-0.3027344,0.8056641,0.4980469,0.3964844,-0.7958984,0.2055664
2281,26.9375,-35.125,-19.9375,-0.3862305,0.6435547,0.5454102,0.3964844,-0.7958984,0.2055664
2282,30.375,-32.6875,-18.75,-0.4775391,0.581543,0.6601563,0.394043,-0.7856445,0.2133789
2283,37.8125,-30.75,-16.3125,-0.5092773,0.6435547,0.6401367,0.394043,-0.7856445,0.2133789
2284,35.8125,-29.625,-14.5,-0.4658203,0.8056641,0.6401367,0.394043,-0.7856445,0.2133789
2285,28.6875,-28.5,-11.75,-0.4936523,0.8637695,0.5810547,0.4042969,-0.7905273,0.2055664
2286,16.5625,-25.5625,-9.4375,-0.5014648,0.8408203,0.5454102,0.4042969,-0.7905273,0.2055664
2287,-1.375,-22.5625,-5.1875,-0.5771484,0.8520508,0.5258789,0.4042969,-0.7905273,0.2055664
2288,-16.5,-19.0625,-0.4375,-0.5932617,0.7905273,0.4624023,0.409668,-0.7880859,0.2133789
2289,-23.0625,-14.875,3.5,-0.6049805,0.7167969,0.4267578,0.409668,-0.7880859,0.2133789
2290,-16.125,-9.6875,8.0625,-0.612793,0.4658203,0.3041992,0.409668,-0.7880859,0.2133789
2291,8.75,-16.6875,9.0625,-0.612793,0.3730469,0.7626953,0.409668,-0.7880859,0.2133789
2292,35.125,-17.3125,14.3125,-0.7285156,0.5351563,0.8300781,0.4018555,-0.7958984,0.2001953
2293,30,-17.75,28.875,-0.7958984,1.080078,0.6088867,0.4018555,-0.7958984,0.2001953
2294,-3.0625,-21.625,23.375,-0.7324219,1.157227,0.4702148,0.4018555,-0.7958984,0.2001953
2295,-47.4375,-22.1875,27.8125,-0.652832,1.122559,0.4624023,0.3994141,-0.7905273,0.2109375
2296,-62.0625,-21.5625,23.8125,-0.640625,0.7207031,0.5058594,0.3994141,-0.7905273,0.2109375
2297,-51.8125,-23.75,23.0625,-0.6210938,0.4887695,0.5966797,0.3994141,-0.7905273,0.2109375
2298,-17.25,-28,19.6875,-0.6845703,0.4462891,0.6835938,0.3833008,-0.8007813,0.1923828
2299,11.25,-33.3125,21.25,-0.6728516,0.6743164,0.7666016,0.3833008,-0.8007813,0.1923828
2300,12.375,-37.125,18.625,-0.6289063,0.8793945,0.7626953,0.3833008,-0.8007813,0.1923828
2301,-3,-42.875,12.3125,-0.4975586,0.8754883,0.6523438,0.3911133,-0.7958984,0.1923828
2302,-14.3125,-48.875,5.6875,-0.421875,0.7324219,0.7749023,0.3911133,-0.7958984,0.1923828
2303,-10.4375,-52.0625,1.125,-0.421875,0.7246094,0.7114258,0.3779297,-0.8139648,0.1791992
2304,-6.5625,-57.0625,-4.3125,-0.3662109,0.7441406,0.7270508,0.3779297,-0.8139648,0.1791992
2305,-11.25,-59.75,-10.4375,-0.3422852,0.7709961,0.7036133,0.3911133,-0.7958984,0.1923828
2306,-10.0625,-62.625,-15.5,-0.2983398,0.8408203,0.7666016,0.3803711,-0.793457,0.1713867
2307,-13.375,-62,-19.3125,-0.2226563,0.8520508,0.7905273,0.3803711,-0.793457,0.1713867
2308,-16.6875,-62.875,-21.1875,-0.1831055,0.9140625,0.7709961,0.3833008,-0.793457,0.1767578
2309,-16.625,-62.0625,-21.3125,-0.1791992,1.00293,0.7314453,0.3803711,-0.7983398,0.1713867
2310,-17.625,-58.625,-19.875,-0.1831055,1.099609,0.6601563,0.3803711,-0.7983398,0.1713867
2311,-21.5,-55.4375,-18.75,-0.09960938,1.230957,0.6206055,0.3857422,-0.7880859,0.1743164
2312,-26.6875,-52.875,-19.625,-0.07958984,1.350586,0.6484375,0.3857422,-0.7880859,0.1743164
2313,-31.25,-51.3125,-23.0625,0.01123047,1.354492,0.7114258,0.394043,-0.793457,0.1611328
2314,-29.1875,-51.375,-27.8125,0.07128906,1.319824,0.7353516,0.3779297,-0.7905273,0.1557617
2315,-21.4375,-53.125,-33.3125,0.06738281,1.334961,0.7626953,0.3779297,-0.7905273,0.1557617
2316,-13.0625,-55.875,-38.8125,0.1069336,1.374023,0.7944336,0.3994141,-0.793457,0.1557617
2317,-8.5625,-58.125,-43.125,0.1108398,1.443359,0.7114258,0.3994141,-0.793457,0.1557617
2318,-7.75,-62.4375,-45.1875,0.1069336,1.478027,0.7470703,0.394043,-0.7880859,0.1479492
2319,-7,-68.3125,-45.5625,0.06298828,1.470215,0.7827148,0.394043,-0.7832031,0.1450195
2320,-1.6875,-73.25,-44.0625,0.04345703,1.377441,0.8579102,0.394043,-0.7832031,0.1450195
2321,10.4375,-78.3125,-42.4375,0.07519531,1.350586,0.8457031,0.4042969,-0.777832,0.1450195
2322,26.3125,-82.5625,-40.9375,0.1269531,1.312012,0.7983398,0.3964844,-0.777832,0.1318359
2324,34.8125,-83.125,-41.4375,0.2304688,1.304199,0.628418,0.3964844,-0.777832,0.1318359
2325,42.9375,-87.5,-41.3125,0.2382813,1.362305,0.5771484,0.4072266,-0.7705078,0.137207
2326,41.1875,-88.125,-43.5625,0.1469727,1.338867,0.5693359,0.4072266,-0.7705078,0.137207
2327,30.375,-87.8125,-48.5625,0.1030273,1.300293,0.4741211,0.4018555,-0.7651367,0.121582
2328,18.6875,-83.125,-53.75,0.1547852,1.192383,0.4033203,0.4018555,-0.7651367,0.1425781
2329,-0.8125,-69.875,-55.4375,0.1787109,1.095703,0.2172852,0.4018555,-0.7651367,0.1425781
2330,-19.75,-67.625,-63,0.1787109,0.972168,0.2373047,0.4125977,-0.7651367,0.1240234
2331,-40.125,-65.75,-66.375,0.234375,0.8017578,0.4072266,0.4125977,-0.7651367,0.1240234
2332,-41.625,-65.6875,-68.875,0.234375,0.7094727,0.3950195,0.4179688,-0.7602539,0.1186523
2333,-45.375,-66.875,-68.9375,0.1586914,0.6206055,0.3041992,0.4233398,-0.7626953,0.1054688
2334,-45.4375,-69.8125,-69.3125,0.09082031,0.4658203,0.3203125,0.4233398,-0.7626953,0.1054688
2335,-37.25,-74.3125,-66.6875,0.01953125,0.3730469,0.3515625,0.4287109,-0.7524414,0.1054688
2336,-26.8125,-79.375,-66.375,-0.07958984,0.1875,0.4228516,0.434082,-0.7470703,0.09228516
2337,-4,-93.25,-63.8125,-0.09960938,0.01367188,0.5810547,0.434082,-0.7470703,0.09228516
2338,31.9375,-103.875,-61.1875,-0.1113281,-0.1943359,0.3515625,0.4443359,-0.7421875,0.09765625
2339,79.3125,-114.6875,-56.625,-0.2070313,-0.2949219,0.3950195,0.4443359,-0.7421875,0.09765625
2340,114.3125,-122.3125,-47.25,-0.2509766,-0.06689453,0.2568359,0.4311523,-0.7421875,0.08984375
2341,128.9375,-129.625,-42.125,-0.2509766,0.05224609,0.2373047,0.4394531,-0.7446289,0.07958984
2342,127.9375,-132.0625,-40.5625,-0.1948242,0.1220703,0.05908203,0.4394531,-0.7446289,0.07958984
2343,115.75,-134.125,-39.5,-0.1831055,0.1762695,0.05126953,0.4365234,-0.7470703,0.09228516
2344,100.8125,-133.125,-38.25,-0.190918,0.222168,-0.01513672,0.4365234,-0.7470703,0.09228516
2345,81.9375,-129.625,-41.3125,-0.1513672,0.2651367,-0.1850586,0.4418945,-0.75,0.09521484
2346,45.5,-131.125,-40.0625,-0.09960938,0.3422852,-0.04296875,0.4365234,-0.7421875,0.09228516
2347,19.0625,-129.5625,-46.125,-0.1313477,0.2612305,0.05126953,0.4365234,-0.7421875,0.09228516
2348,0.875,-128.0625,-50.5625,-0.08740234,0.09863281,0.09863281,0.4257813,-0.7446289,0.07666016
2349,-4.8125,-126.25,-54.8125,-0.07958984,-0.0009765625,0.1699219,0.4257813,-0.7397461,0.06640625
2350,-2.0625,-125.625,-57.625,-0.1474609,0.001953125,0.3203125,0.4257813,-0.7397461,0.06640625
2351,7.5,-122.6875,-59.6875,-0.1713867,0.02929688,0.3515625,0.4311523,-0.7446289,0.06640625
2352,10.6875,-122.5,-62.9375,-0.3027344,0.1142578,0.4306641,0.4311523,-0.7446289,0.06640625
2353,10.75,-122.875,-64.875,-0.4057617,0.3076172,0.4345703,0.4257813,-0.7319336,0.06103516
2354,20.375,-119.4375,-67.9375,-0.5175781,0.3999023,0.5097656,0.4233398,-0.7241211,0.06640625
2355,16,-119.625,-68.3125,-0.5932617,0.5703125,0.5493164,0.4233398,-0.7241211,0.06640625
2356,5.6875,-118.5,-68.8125,-0.6606445,0.9833984,0.4428711,0.4365234,-0.7265625,0.05322266
2357,-5.8125,-118.625,-69.9375,-0.7202148,1.068359,0.5849609,0.4365234,-0.7265625,0.05322266
2358,-21.4375,-114.9375,-71.1875,-0.7880859,1.061035,0.5654297,0.4365234,-0.7163086,0.04492188
2359,-31.125,-112.3125,-71.875,-0.7998047,1.064941,0.644043,0.434082,-0.7138672,0.03466797
2360,-32.5,-109.6875,-72.5625,-0.8320313,1.072266,0.7626953,0.434082,-0.7138672,0.03466797
2361,-32.5625,-107.75,-75.625,-0.8876953,1.072266,0.8378906,0.4394531,-0.7036133,0.02148438
2362,-29.125,-107.5,-82,-0.9233398,1.076172,0.8579102,0.434082,-0.7089844,0.002929688
2363,-25.6875,-109.75,-84.25,-1.00293,1.076172,0.9604492,0.434082,-0.7089844,0.002929688
2364,-18.125,-106.125,-85.875,-1.046875,1.087891,0.9643555,0.434082,-0.6962891,0.008300781
2365,-10.8125,-100.625,-84.625,-0.9472656,1.114746,1.027832,0.434082,-0.6962891,0.008300781
2366,-7.5,-94.9375,-82,-0.9072266,1.080078,1.039551,0.4365234,-0.6933594,-0.004394531
2367,-5.9375,-92,-79.75,-0.9155273,1.165039,1.059082,0.4394531,-0.6884766,-0.006835938
2368,-6.875,-90.875,-78.9375,-0.9394531,1.223145,1.09082,0.4394531,-0.6884766,-0.006835938
2369,-10.875,-94.8125,-80,-0.9633789,1.28125,1.185547,0.4365234,-0.6728516,-0.01757813
2370,-19.1875,-100.375,-79.5,-0.9750977,1.288574,1.146484,0.4365234,-0.6728516,-0.01757813
2371,-25.875,-108.375,-78.0625,-1.026855,1.32373,1.249023,0.4443359,-0.6679688,-0.009765625
2372,-29.9375,-115.625,-78.1875,-0.9790039,1.334961,1.249023,0.4287109,-0.6577148,-0.02294922
2373,-34.0625,-126.3125,-77.6875,-0.9790039,1.242676,1.264648,0.4287109,-0.6577148,-0.02294922
2374,-27.875,-137.5,-74.5,-0.9550781,1.188477,1.359863,0.4365234,-0.6552734,-0.04101563
2375,-22,-149.75,-69.8125,-0.9355469,1.165039,1.391113,0.4418945,-0.6499023,-0.05957031
2376,-16.25,-162.1875,-64.8125,-0.9951172,1.172852,1.442871,0.4418945,-0.6499023,-0.05957031
2377,-15.5,-176.9375,-61.125,-0.9790039,1.188477,1.407227,0.4311523,-0.6499023,-0.05712891
2378,-18.3125,-188.8125,-57.875,-0.9672852,1.18457,1.399414,0.4311523,-0.6499023,-0.05712891
2379,-23.75,-200.3125,-55.6875,-0.9355469,1.165039,1.347656,0.4150391,-0.6425781,-0.08056641
2380,-32,-213.3125,-53.1875,-0.8916016,1.061035,1.316406,0.4150391,-0.6269531,-0.09667969
2381,-40.875,-226.5625,-50.5625,-0.8276367,0.9370117,1.300293,0.4150391,-0.6269531,-0.09667969
2382,-49.125,-238.875,-48.625,-0.7919922,0.8637695,1.320313,0.394043,-0.6293945,-0.1015625
2383,-53.4375,-252.5625,-47.5,-0.84375,0.7592773,1.34375,0.394043,-0.6293945,-0.1015625
2384,-56.875,-265.5625,-47,-0.9072266,0.6704102,1.3125,0.375,-0.6245117,-0.1098633
2385,-58.3125,-279.0625,-46.6875,-1.015137,0.6782227,1.375488,0.3618164,-0.6166992,-0.1411133
2386,-61.5625,-290.9375,-48.5625,-1.106445,0.6630859,1.351563,0.3618164,-0.6166992,-0.1411133
2387,-66.5625,-302.3125,-52.6875,-1.154297,0.7094727,1.332031,0.3349609,-0.6118164,-0.1518555
2389,-70.6875,-311.375,-57.3125,-1.169922,0.7285156,1.146484,0.3056641,-0.5913086,-0.1621094
2390,-81.625,-322.6875,-62.75,-1.138184,0.6435547,1.29248,0.3056641,-0.5913086,-0.1621094
2391,-86.25,-334.625,-68,-1.086426,0.6166992,1.268555,0.2739258,-0.5913086,-0.1884766
2392,-91.25,-347.625,-71.5,-1.070801,0.5546875,1.300293,0.2739258,-0.5913086,-0.1884766
2393,-92.125,-360.9375,-74.9375,-1.098633,0.5507813,1.328125,0.2470703,-0.5810547,-0.1884766
2394,-92.5625,-373.3125,-77.75,-1.158203,0.5161133,1.280762,0.2070313,-0.5756836,-0.2070313
2395,-91,-384.8125,-82,-1.14209,0.5893555,1.268555,0.2070313,-0.5756836,-0.2070313
2396,-94.5,-396.625,-85.75,-1.150391,0.5507813,1.209473,0.1748047,-0.5527344,-0.2226563
2397,-91,-401.375,-88.375,-1.106445,0.5664063,0.9804688,0.1748047,-0.5527344,-0.2226563
2398,-90.5625,-408.4375,-92.1875,-1.118652,0.6049805,1.126465,0.1455078,-0.5424805,-0.2280273
2399,-87.8125,-412.0625,-94,-1.090332,0.581543,1.09082,0.09228516,-0.534668,-0.2255859
2400,-85.75,-414.6875,-94.75,-1.054688,0.5893555,1.031738,0.09228516,-0.534668,-0.2255859
2401,-81.375,-414.6875,-95.5,-0.9873047,0.5507813,1.043457,0.05761719,-0.5249023,-0.2226563
2402,-76.875,-413.0625,-96.5625,-0.9829102,0.6435547,0.9804688,-0.0009765625,-0.5195313,-0.2226563
2403,-71.25,-407.5,-98.375,-0.9589844,0.6938477,0.9526367,-0.0009765625,-0.5195313,-0.2226563
2404,-66.5,-400.1875,-100.1875,-0.9194336,0.7167969,0.8183594,-0.04101563,-0.5170898,-0.2124023
2405,-60.75,-391.375,-100.3125,-0.8754883,0.7207031,0.8100586,-0.04101563,-0.5170898,-0.2124023
2406,-47.8125,-380.875,-98.875,-0.855957,0.6899414,0.8022461,-0.07275391,-0.5170898,-0.1992188
2407,-31.875,-370.375,-95.1875,-0.7880859,0.7128906,0.7470703,-0.112793,-0.5014648,-0.1884766
2408,-14.1875,-357.0625,-91.875,-0.7719727,0.6977539,0.6640625,-0.112793,-0.5014648,-0.1884766
2409,2.25,-340.9375,-88.0625,-0.7285156,0.7441406,0.6088867,-0.137207,-0.5195313,-0.1674805
2410,15.625,-326.5,-86.1875,-0.6806641,0.7709961,0.4306641,-0.137207,-0.5195313,-0.1674805
2411,25.5625,-311,-85.5,-0.6010742,0.7480469,0.3911133,-0.1665039,-0.5219727,-0.144043
2412,32.6875,-296.1875,-84.875,-0.5014648,0.7827148,0.328125,-0.2011719,-0.5249023,-0.1230469
2413,33.875,-281.1875,-85.9375,-0.4179688,0.6938477,0.2646484,-0.2011719,-0.5249023,-0.1230469
2414,39.9375,-265.4375,-89.625,-0.3144531,0.6435547,0.2373047,-0.2011719,-0.5249023,-0.1230469
2415,49.4375,-251.625,-92.5,-0.2866211,0.5546875,0.07128906,-0.2382813,-0.5478516,-0.07519531
2416,60.875,-238.625,-98.1875,-0.3105469,0.5742188,-0.046875,-0.2382813,-0.5478516,-0.07519531
2417,76.0625,-227.6875,-107.875,-0.3823242,0.5317383,-0.2880859,-0.2382813,-0.5478516,-0.07519531
2418,86.125,-219.6875,-116.0625,-0.5214844,0.5585938,-0.5922852,-0.2382813,-0.5478516,-0.07519531
2419,98.6875,-210.6875,-123.4375,-0.6489258,0.6010742,-0.7900391,-0.2573242,-0.5756836,-0.03613281
2420,119.5,-199.5625,-130.6875,-0.7363281,0.6279297,-1.08252,-0.2573242,-0.5756836,-0.03613281
2421,134.9375,-187.125,-135.0625,-0.7563477,0.6240234,-1.307617,-0.2573242,-0.5756836,-0.03613281
